I_R01_Gripper_Load,I_R02_Gripper_Load,I_R03_Gripper_Load,I_R04_Gripper_Load,I_R03_Gripper_Pot,I_R04_Gripper_Pot,t,label,cycle_id
429.0,1327.0,6407.0,627.0,12388.0,13181.0,69.001,"NoNose,NoBody2",5_35
425.0,1332.0,6397.0,587.0,12384.0,13119.0,69.507,"NoNose,NoBody2",5_35
450.0,1311.0,6438.0,538.0,12404.170818505338,13104.0,70.001,"NoNose,NoBody2",5_35
444.0,1323.0,6401.0,555.0,12441.423841059603,13122.0,70.503,"NoNose,NoBody2",5_35
441.0,1296.0,6451.0,523.0,12441.322475570032,13068.0,71.011,"NoNose,NoBody2",5_35
421.0,1313.0,6414.0,540.0,12399.0,12813.0,71.5,"NoNose,NoBody2",5_35
312.0,1324.0,6431.0,543.0,12464.0,13205.0,72.013,"NoNose,NoBody2",5_35
435.0,1304.0,6423.0,611.0,12482.0,13127.0,72.511,"NoNose,NoBody2",5_35
455.0,1315.0,5179.675,582.0,12401.0,13168.0,72.987,"NoNose,NoBody2",5_35
419.0,1307.0,1373.0,700.0,2388.0,13257.0,73.498,"NoNose,NoBody2",5_35
423.0,1316.0,1388.0,599.0,2401.0,13258.0,73.992,"NoNose,NoBody2",5_35
425.0,1312.0,1397.0,635.0,2405.0,13223.0,74.506,"NoNose,NoBody2",5_35
443.0,1322.0,1397.0,596.0,2401.0,13205.0,75.01,"NoNose,NoBody2",5_35
484.0,1328.0,1393.0,634.0,2412.0,13288.0,75.497,"NoNose,NoBody2",5_35
485.0,1306.0,1370.0,602.0,2411.0,13261.0,75.992,"NoNose,NoBody2",5_35
431.0,1308.0,1372.0,610.0,2435.0,13167.0,76.508,"NoNose,NoBody2",5_35
444.0,1315.0,1398.0,600.0,2446.0,13230.0,77.01,"NoNose,NoBody2",5_35
442.0,1310.0,1386.0,645.0,2445.0,13239.0,77.488,"NoNose,NoBody2",5_35
446.0,1300.0,1367.0,655.0,2422.0,13226.0,78.005,"NoNose,NoBody2",5_35
456.0,1313.0,1387.0,583.0,12427.904411764706,13177.0,78.673,"NoNose,NoBody2",5_35
448.0,1317.0,1390.0,531.0,12539.0,13160.0,79.089,"NoNose,NoBody2",5_35
464.0,1313.0,1353.0,551.0,12511.0,13101.0,79.494,"NoNose,NoBody2",5_35
436.0,1321.0,1388.0,531.0,12562.0,13191.0,80.007,"NoNose,NoBody2",5_35
473.0,1344.0,1368.0,522.0,12525.0,13086.0,80.492,"NoNose,NoBody2",5_35
527.0,1326.0,1392.0,515.0,12585.0,13100.0,80.987,"NoNose,NoBody2",5_35
453.0,1296.0,1371.0,530.0,12555.0,13185.0,81.49,"NoNose,NoBody2",5_35
448.0,1319.0,1366.0,514.0,12527.0,13082.0,82.006,"NoNose,NoBody2",5_35
434.0,1329.0,1389.0,584.0,12552.0,13135.0,82.499,"NoNose,NoBody2",5_35
480.0,1322.0,1366.0,561.0,12559.0,13143.0,82.995,"NoNose,NoBody2",5_35
444.0,1310.0,1375.0,581.0,12554.0,13211.0,83.494,"NoNose,NoBody2",5_35
414.0,1302.0,1374.0,544.0,12574.344537815126,13070.0,83.997,"NoNose,NoBody2",5_35
457.0,1323.0,1391.0,505.0,12533.0,13124.0,84.512,"NoNose,NoBody2",5_35
472.0,1302.0,1382.0,514.0,12530.058181818182,13090.0,85.005,"NoNose,NoBody2",5_35
447.0,1306.0,1373.0,335.0,12505.0,13003.0,85.5,"NoNose,NoBody2",5_35
428.0,1308.0,1375.0,547.0,12550.0,13172.0,85.994,"NoNose,NoBody2",5_35
428.0,1322.0,1382.0,606.0,2408.0,13239.0,86.503,"NoNose,NoBody2",5_35
441.0,1287.0,1369.0,591.0,2401.0,13213.0,87.0,"NoNose,NoBody2",5_35
473.0,1334.0,1371.0,601.0,2407.0,13231.0,87.511,"NoNose,NoBody2",5_35
497.0,1323.0,1385.0,576.0,2414.0,13189.0,87.999,"NoNose,NoBody2",5_35
435.0,1316.0,1372.0,578.0,2408.0,13242.0,88.643,"NoNose,NoBody2",5_35
487.0,1331.0,1365.0,581.0,2405.0,13129.0,89.002,"NoNose,NoBody2",5_35
493.0,1309.0,1384.0,567.0,2420.0,13211.0,89.513,"NoNose,NoBody2",5_35
434.0,1286.0,1380.0,698.0,2417.0,13557.0,90.011,"NoNose,NoBody2",5_35
421.0,1303.0,1376.0,548.0,2410.0,13140.0,90.516,"NoNose,NoBody2",5_35
412.0,1307.0,1377.0,594.0,2405.0,13164.0,90.998,"NoNose,NoBody2",5_35
419.0,1276.0,1386.0,574.0,2416.0,13169.0,91.496,"NoNose,NoBody2",5_35
440.0,1295.0,1376.0,520.0,12489.0,13136.0,91.997,"NoNose,NoBody2",5_35
435.0,1316.0,1367.0,525.0,12528.0,13092.0,92.492,"NoNose,NoBody2",5_35
451.0,1307.0,1379.0,560.0,12536.0,13166.0,93.003,"NoNose,NoBody2",5_35
447.0,1327.0,1379.0,516.0,12494.0,13167.0,93.51,"NoNose,NoBody2",5_35
449.0,1324.0,1365.0,577.0,12534.0,13171.0,93.993,"NoNose,NoBody2",5_35
468.0,1320.0,1382.0,538.0,12534.0,13145.0,94.511,"NoNose,NoBody2",5_35
418.0,1305.0,1371.0,554.0,12501.0,13129.0,94.997,"NoNose,NoBody2",5_35
466.0,1299.0,1371.0,462.0,12496.0,13121.0,95.506,"NoNose,NoBody2",5_35
425.0,1314.0,1381.0,552.0,12537.0,13150.0,96.002,"NoNose,NoBody2",5_35
428.0,1332.0,1362.0,544.0,12500.0,13210.0,96.508,"NoNose,NoBody2",5_35
442.0,1315.0,1380.0,559.0,12531.0,13163.0,96.989,"NoNose,NoBody2",5_35
445.0,1325.0,1375.0,617.0,2405.0,13241.0,97.49,"NoNose,NoBody2",5_35
276.0,1326.0,1370.0,567.0,2397.0,13150.0,97.989,"NoNose,NoBody2",5_35
437.0,1307.0,1367.0,642.0,2395.0,13201.0,98.623,"NoNose,NoBody2",5_35
427.0,1283.0,1371.0,565.0,2410.0,13194.0,98.992,"NoNose,NoBody2",5_35
428.0,1310.0,1367.0,664.0,2412.0,13163.0,99.502,"NoNose,NoBody2",5_35
499.0,1310.0,1381.0,593.0,2420.0,13157.0,100.004,"NoNose,NoBody2",5_35
521.0,1287.0,1373.0,586.0,2402.0,13179.0,100.496,"NoNose,NoBody2",5_35
478.0,1325.0,1363.0,625.0,2398.0,13257.0,100.998,"NoNose,NoBody2",5_35
351.0,1319.0,1351.0,566.0,2393.0,13122.0,101.502,"NoNose,NoBody2",5_35
468.0,1330.0,1368.0,584.0,2407.0,13196.0,101.995,"NoNose,NoBody2",5_35
427.0,1296.0,1334.0,534.0,2406.0,13098.0,102.495,"NoNose,NoBody2",5_35
302.0,1327.0,7403.0,565.0,12455.0,13225.0,102.995,"NoNose,NoBody2",5_35
444.0,1314.0,8425.0,499.0,12436.445026178011,13164.0,103.499,"NoNose,NoBody2",5_35
456.0,1322.0,8441.0,627.0,12470.0,13201.0,104.005,"NoNose,NoBody2",5_35
471.0,1319.0,8351.0,561.0,12378.0,13143.0,104.495,"NoNose,NoBody2",5_35
440.0,1285.0,8402.0,512.0,12408.333333333334,13132.0,105.001,"NoNose,NoBody2",5_35
513.0,1312.0,8356.0,585.0,12421.0,13109.0,105.509,"NoNose,NoBody2",5_35
447.0,1309.0,8361.0,583.0,12460.0,13124.0,106.001,"NoNose,NoBody2",5_35
286.0,1287.0,8351.0,480.0,12459.0,13077.0,106.494,"NoNose,NoBody2",5_35
460.0,1308.0,8297.0,499.0,12430.0,13145.0,106.997,"NoNose,NoBody2",5_35
328.0,1314.0,8296.0,348.0,12423.0,13014.0,107.497,"NoNose,NoBody2",5_35
481.0,1345.0,8284.0,545.0,12439.0,13173.0,107.999,"NoNose,NoBody2",5_35
469.0,1295.0,8110.0,560.0,12435.0,13120.0,108.625,"NoNose,NoBody2",5_35
521.0,1305.0,1364.0,487.0,2387.0,13144.0,109.009,"NoNose,NoBody2",5_35
439.0,1290.0,1383.0,642.0,2399.0,13169.0,109.488,"NoNose,NoBody2",5_35
456.0,1309.0,1383.0,481.0,2407.0,13130.0,109.994,"NoNose,NoBody2",5_35
467.0,1298.0,1395.0,628.0,2425.0,13242.0,110.498,"NoNose,NoBody2",5_35
452.0,1268.0,1369.0,635.0,2399.0,13196.0,110.993,"NoNose,NoBody2",5_35
516.0,1314.0,1376.0,602.0,2411.0,13234.0,111.496,"NoNose,NoBody2",5_35
367.0,1317.0,1350.0,617.0,2409.0,13190.0,111.991,"NoNose,NoBody2",5_35
465.0,1311.0,1357.0,665.0,2402.0,13201.0,112.494,"NoNose,NoBody2",5_35
438.0,1305.0,1379.0,585.0,2410.0,13169.0,112.994,"NoNose,NoBody2",5_35
491.0,1315.0,1354.0,636.0,2395.0,13183.0,113.495,"NoNose,NoBody2",5_35
462.0,1286.0,1370.0,662.0,2407.0,13210.0,113.995,"NoNose,NoBody2",5_35
429.0,1323.0,1359.0,579.0,2404.0,13205.0,114.505,"NoNose,NoBody2",5_35
448.0,1292.0,1371.0,640.0,2408.0,13242.0,115.009,"NoNose,NoBody2",5_35
321.0,1308.0,1377.0,615.0,2409.0,13207.0,115.505,"NoNose,NoBody2",5_35
415.0,1298.0,1346.0,740.0,2403.0,13329.0,116.006,"NoNose,NoBody2",5_35
408.0,1336.0,1340.0,624.0,2402.0,13261.0,116.514,"NoNose,NoBody2",5_35
422.0,1297.0,1348.0,742.0,2407.0,13232.0,117.012,"NoNose,NoBody2",5_35
481.0,1285.0,1353.0,628.0,2405.0,13271.0,117.49,"NoNose,NoBody2",5_35
453.0,1326.0,1368.0,742.0,2411.0,13316.0,117.993,"NoNose,NoBody2",5_35
431.0,1288.0,1351.0,673.0,2402.0,13195.0,118.638,"NoNose,NoBody2",5_35
455.0,1284.0,1351.0,616.0,2411.0,13161.0,119.002,"NoNose,NoBody2",5_35
460.0,1294.0,1355.0,688.0,2407.0,13342.0,119.512,"NoNose,NoBody2",5_35
421.0,1292.0,1382.0,680.0,2421.0,13268.0,120.006,"NoNose,NoBody2",5_35
435.0,1305.0,1365.0,660.0,2405.0,13221.0,120.494,"NoNose,NoBody2",5_35
484.0,1301.0,1353.0,723.0,2383.0,13269.0,120.998,"NoNose,NoBody2",5_35
449.0,1306.0,1361.0,600.0,2404.0,13171.0,121.503,"NoNose,NoBody2",5_35
457.0,1305.0,1398.0,625.0,2412.0,13194.0,122.025,"NoNose,NoBody2",5_35
457.0,1306.0,1356.0,638.0,2398.0,13152.0,122.487,"NoNose,NoBody2",5_35
463.0,1310.0,1366.0,600.0,2411.0,13147.0,122.999,"NoNose,NoBody2",5_35
464.0,1303.0,1362.0,645.0,2412.0,13225.0,123.497,"NoNose,NoBody2",5_35
426.0,1272.0,1349.0,680.0,2390.0,13180.0,124.001,"NoNose,NoBody2",5_35
436.0,1298.0,1366.0,683.0,2415.0,13119.0,124.503,"NoNose,NoBody2",5_35
421.0,1296.0,1372.0,723.0,2416.0,13220.0,125.008,"NoNose,NoBody2",5_35
492.0,1342.0,1336.0,490.0,2402.0,13123.0,125.506,"NoNose,NoBody2",5_35
444.0,1298.0,1362.0,603.0,2400.0,13105.0,126.016,"NoNose,NoBody2",5_35
344.0,1289.0,1376.0,644.0,2407.0,13251.0,126.51,"NoNose,NoBody2",5_35
429.0,1310.0,1356.0,618.0,2393.0,13178.0,127.008,"NoNose,NoBody2",5_35
436.0,1293.0,1354.0,665.0,2391.0,13268.0,127.509,"NoNose,NoBody2",5_35
430.0,1315.0,1373.0,561.0,2408.0,13079.0,127.993,"NoNose,NoBody2",5_35
457.0,1313.0,1356.0,706.0,2416.0,13219.0,128.629,"NoNose,NoBody2",5_35
462.0689655172414,1304.0,1369.0,608.0,2410.0,13232.0,129.002,"NoNose,NoBody2",5_35
378.0,1286.0,1362.0,633.0,2388.0,13239.0,129.488,"NoNose,NoBody2",5_35
463.0,1316.0,1364.0,636.0,2408.0,13504.0,129.99,"NoNose,NoBody2",5_35
412.0,1313.0,1368.0,634.0,2403.0,13195.0,130.503,"NoNose,NoBody2",5_35
435.0,1292.0,1350.0,654.0,2392.0,13225.0,130.998,"NoNose,NoBody2",5_35
452.0,1290.0,1389.0,682.0,2415.0,13274.0,131.497,"NoNose,NoBody2",5_35
420.0,1294.0,1351.0,623.0,2403.0,13223.0,131.995,"NoNose,NoBody2",5_35
435.0,1326.0,1391.0,625.0,2430.0,13106.0,132.49,"NoNose,NoBody2",5_35
422.0,1281.0,1368.0,632.0,2404.0,13230.0,132.99,"NoNose,NoBody2",5_35
296.0,1303.0,1365.0,708.0,2406.0,13274.0,133.498,"NoNose,NoBody2",5_35
424.0,1312.0,1362.0,680.0,2408.0,13278.0,134.001,"NoNose,NoBody2",5_35
464.0,1313.0,1361.0,635.0,2409.0,13229.0,134.49,"NoNose,NoBody2",5_35
426.0,1298.0,1373.0,613.0,2409.0,13248.0,134.992,"NoNose,NoBody2",5_35
445.0,1313.0,1357.0,634.0,2393.0,13201.0,135.488,"NoNose,NoBody2",5_35
423.0,1284.0,1356.0,642.0,2389.0,13188.0,136.0,"NoNose,NoBody2",5_35
419.0,1306.0,1349.0,805.0,2397.0,13376.0,136.508,"NoNose,NoBody2",5_35
437.0,1303.0,1371.0,699.0,2404.0,13270.0,136.991,"NoNose,NoBody2",5_35
470.0,1293.0,1362.0,576.0,2404.0,13156.0,137.498,"NoNose,NoBody2",5_35
533.0,1312.0,1357.0,764.0,2398.0,13308.0,138.002,"NoNose,NoBody2",5_35
437.0,1314.0,1360.0,643.0,2393.0,13211.0,138.655,"NoNose,NoBody2",5_35
411.0,1314.0,1350.0,821.0,2391.0,13326.0,138.994,"NoNose,NoBody2",5_35
417.0,1307.0,1342.0,670.0,2394.0,13227.0,139.501,"NoNose,NoBody2",5_35
373.0,1291.0,1344.0,588.0,2395.0,13190.0,139.999,"NoNose,NoBody2",5_35
451.0,1290.0,1379.0,595.0,2413.0,13239.0,140.516,"NoNose,NoBody2",5_35
439.0,1314.0,1371.0,590.0,2401.0,13184.0,141.008,"NoNose,NoBody2",5_35
393.0,1289.0,1383.0,682.0,2406.0,13161.0,141.493,"NoNose,NoBody2",5_35
432.0,1292.0,1370.0,595.0,2396.0,13147.0,142.303,"NoNose,NoBody2",5_35
413.0,1321.0,1356.0,668.0,2401.0,13073.0,142.514,"NoNose,NoBody2",5_35
407.0,1285.0,1367.0,615.0,2408.0,13242.0,142.994,"NoNose,NoBody2",5_35
420.0,1303.0,1371.0,660.0,2408.0,13250.0,143.494,"NoNose,NoBody2",5_35
425.0,1290.0,1366.0,481.0,2394.0,13165.0,144.006,"NoNose,NoBody2",5_35
425.0,1299.0,1354.0,684.0,2394.0,13181.0,144.519,"NoNose,NoBody2",5_35
407.0,1313.0,1367.0,568.0,2401.0,13206.0,144.994,"NoNose,NoBody2",5_35
319.0,1309.0,1371.0,663.0,2403.0,13182.0,145.492,"NoNose,NoBody2",5_35
410.0,1299.0,1374.0,654.0,2413.0,13189.0,146.002,"NoNose,NoBody2",5_35
454.0,1330.0,1363.0,659.0,2392.0,13210.0,146.506,"NoNose,NoBody2",5_35
427.0,1303.0,1368.0,605.0,2408.0,13189.0,147.01,"NoNose,NoBody2",5_35
409.0,1310.0,1367.0,530.0,2394.0,13125.0,147.506,"NoNose,NoBody2",5_35
303.0,1301.0,1366.0,667.0,2406.0,13276.0,147.997,"NoNose,NoBody2",5_35
362.0,1291.0,1370.0,587.0,2394.0,12970.0,148.636,"NoNose,NoBody2",5_35
401.0,1299.0,1365.0,609.0,2410.0,13144.0,148.99,"NoNose,NoBody2",5_35
400.0,1298.0,1383.0,609.0,2403.0,13246.0,149.517,"NoNose,NoBody2",5_35
286.0,1303.0,1369.0,648.0,2397.0,13199.0,149.997,"NoNose,NoBody2",5_35
419.0,1332.0,1381.0,681.0,2420.0,13232.0,150.494,"NoNose,NoBody2",5_35
442.0,1335.0,1371.0,677.0,2408.0,13313.0,150.998,"NoNose,NoBody2",5_35
445.0,1298.0,1364.0,662.0,2404.0,13304.0,151.502,"NoNose,NoBody2",5_35
395.0,1303.0,1373.0,625.0,2418.0,13141.0,152.012,"NoNose,NoBody2",5_35
300.0,1298.0,1348.0,645.0,2399.0,13284.0,152.499,"NoNose,NoBody2",5_35
422.0,1292.0,1361.0,654.0,2394.0,13176.0,152.993,"NoNose,NoBody2",5_35
484.0,1301.0,1373.0,768.0,2409.0,13253.0,153.502,"NoNose,NoBody2",5_35
449.0,1301.0,1372.0,556.0,2409.0,13205.0,153.989,"NoNose,NoBody2",5_35
388.0,1308.0,1384.0,654.0,2404.0,13287.0,154.493,"NoNose,NoBody2",5_35
267.0,1310.0,1356.0,645.0,2407.0,13167.0,155.005,"NoNose,NoBody2",5_35
402.0,1315.0,1380.0,673.0,2410.0,13263.0,155.499,"NoNose,NoBody2",5_35
401.0,1296.0,1370.0,805.0,2409.0,12997.0,156.0,"NoNose,NoBody2",5_35
365.0,1312.0,1347.0,573.0,2407.0,13197.0,156.505,"NoNose,NoBody2",5_35
419.0,1342.0,1365.0,734.0,2413.0,13179.0,157.005,"NoNose,NoBody2",5_35
410.0,1302.0,1377.0,650.0,2401.0,13260.0,157.492,"NoNose,NoBody2",5_35
455.0,1308.0,1361.0,625.0,2392.0,13230.0,158.007,"NoNose,NoBody2",5_35
448.0,1313.0,1364.0,675.0,2400.0,13278.0,158.665,"NoNose,NoBody2",5_35
438.0,1312.0,1356.0,661.0,2404.0,13249.0,159.023,"NoNose,NoBody2",5_35
401.0,1316.0,1373.0,651.0,2407.0,13270.0,159.518,"NoNose,NoBody2",5_35
438.0,1330.0,1386.0,586.0,2416.0,13177.0,160.015,"NoNose,NoBody2",5_35
416.0,1302.0,1344.0,655.0,2390.0,13203.0,160.507,"NoNose,NoBody2",5_35
422.0,1293.0,1356.0,671.0,2389.0,13209.0,161.006,"NoNose,NoBody2",5_35
440.0,1304.0,1375.0,583.0,2409.0,13208.0,161.494,"NoNose,NoBody2",5_35
394.0,1315.0,1352.0,694.0,2390.0,13226.0,162.003,"NoNose,NoBody2",5_35
429.0,1296.0,1364.0,689.0,2405.0,13326.0,162.503,"NoNose,NoBody2",5_35
412.0,1314.0,1359.0,704.0,2402.0,13214.0,163.007,"NoNose,NoBody2",5_35
303.0,1316.0,1373.0,794.0,2413.0,13189.0,163.499,"NoNose,NoBody2",5_35
404.0,1294.0,1369.0,646.0,2397.0,13211.0,163.994,"NoNose,NoBody2",5_35
313.0,1309.0,1362.0,649.0,2395.0,13281.0,164.49,"NoNose,NoBody2",5_35
420.0,1292.0,1375.0,560.0,2400.0,13150.0,165.003,"NoNose,NoBody2",5_35
409.0,1291.0,1377.0,565.0,2408.0,13314.0,165.511,"NoNose,NoBody2",5_35
413.0,1311.0,1367.0,672.0,2407.0,13277.0,165.992,"NoNose,NoBody2",5_35
453.0,1310.0,1374.0,598.0,2403.0,13205.0,166.495,"NoNose,NoBody2",5_35
445.0,1335.0,1380.0,615.0,2404.0,13161.0,166.999,"NoNose,NoBody2",5_35
410.0,1309.0,1339.0,720.0,2388.0,13211.0,167.492,"NoNose,NoBody2",5_35
355.0,1312.0,1359.0,617.0,2403.0,13144.0,168.001,"NoNose,NoBody2",5_35
426.0,1315.0,1352.0,580.0,2394.0,13371.0,168.644,"NoNose,NoBody2",5_35
417.0,1314.0,1375.0,696.0,2413.0,13235.0,169.002,"NoNose,NoBody2",5_35
470.0,1306.0,1358.0,513.0,2395.0,13136.0,169.51,"NoNose,NoBody2",5_35
433.0,1289.0,1375.0,680.0,2404.0,13569.0,169.993,"NoNose,NoBody2",5_35
440.0,1277.0,1360.0,644.0,2408.0,13248.0,170.505,"NoNose,NoBody2",5_35
403.0,1297.0,1367.0,441.0,2404.0,13123.0,170.997,"NoNose,NoBody2",5_35
456.0,1333.0,1356.0,564.0,2402.0,13141.0,171.513,"NoNose,NoBody2",5_35
438.0,1300.0,1356.0,624.0,2404.0,13209.0,172.012,"NoNose,NoBody2",5_35
440.0,1325.0,1366.0,603.0,2412.0,13227.0,172.512,"NoNose,NoBody2",5_35
478.0,1290.0,1355.0,615.0,2397.0,13191.0,173.009,"NoNose,NoBody2",5_35
418.0,1305.0,1381.0,666.0,2413.0,13292.0,173.53,"NoNose,NoBody2",5_35
373.0,1308.0,1371.0,616.0,2396.0,13202.0,173.997,"NoNose,NoBody2",5_35
309.0,1329.0,1371.0,657.0,2409.0,13234.0,174.51,"NoNose,NoBody2",5_35
439.0,1319.0,1381.0,635.0,2412.0,13187.0,175.005,"NoNose,NoBody2",5_35
414.0,1304.0,1370.0,654.0,2410.0,13240.0,175.51,"NoNose,NoBody2",5_35
478.0,1333.0,1363.0,632.0,2402.0,13268.0,175.989,"NoNose,NoBody2",5_35
426.0,1289.0,1381.0,620.0,2404.0,13202.0,176.495,"NoNose,NoBody2",5_35
436.0,1312.0,1364.0,613.0,2402.0,13152.0,176.991,"NoNose,NoBody2",5_35
260.0,1292.0,1356.0,639.0,2394.0,13223.0,177.495,"NoNose,NoBody2",5_35
460.0,1304.0,1361.0,615.0,2401.0,13211.0,177.999,"NoNose,NoBody2",5_35
372.0,1329.0,1379.0,643.0,2410.0,13267.0,178.657,"NoNose,NoBody2",5_35
415.0,1304.0,1373.0,621.0,2402.0,13243.0,179.001,"NoNose,NoBody2",5_35
409.0,1329.0,1354.0,625.0,2409.0,13167.0,179.494,"NoNose,NoBody2",5_35
406.0,1306.0,1373.0,671.0,2409.0,13301.0,180.004,"NoNose,NoBody2",5_35
442.0,1309.0,1383.0,626.0,2410.0,13275.0,180.5,"NoNose,NoBody2",5_35
423.0,1295.0,1351.0,641.0,2390.0,13217.0,181.003,"NoNose,NoBody2",5_35
453.0,1310.0,1358.0,613.0,2390.0,13179.0,181.495,"NoNose,NoBody2",5_35
420.0,1309.0,1367.0,635.0,2392.0,13221.0,181.999,"NoNose,NoBody2",5_35
408.0,1303.0,1374.0,595.0,2406.0,13277.0,182.494,"NoNose,NoBody2",5_35
406.0,1308.0,1359.0,597.0,2400.0,13232.0,183.002,"NoNose,NoBody2",5_35
439.0,1293.0,1383.0,688.0,2418.0,13252.0,183.499,"NoNose,NoBody2",5_35
422.0,1301.0,1359.0,735.0,2392.0,13236.0,183.99,"NoNose,NoBody2",5_35
365.0,1313.0,1362.0,627.0,2401.0,13248.0,184.505,"NoNose,NoBody2",5_35
436.0,1301.0,1379.0,699.0,2413.0,13312.0,184.999,"NoNose,NoBody2",5_35
400.0,1308.0,1355.0,627.0,2384.0,13206.0,185.502,"NoNose,NoBody2",5_35
425.0,1327.0,1377.0,636.0,2418.0,13190.0,185.995,"NoNose,NoBody2",5_35
505.0,1322.0,1372.0,658.0,2397.0,13231.0,186.49,"NoNose,NoBody2",5_35
416.0,1308.0,1388.0,600.0,2410.0,13211.0,186.988,"NoNose,NoBody2",5_35
419.0,1312.0,1379.0,628.0,2408.0,13190.0,187.51,"NoNose,NoBody2",5_35
485.0,1313.0,1383.0,631.0,2414.0,13199.0,188.006,"NoNose,NoBody2",5_35
469.0,1332.0,1346.0,634.0,2390.0,13194.0,188.659,"NoNose,NoBody2",5_35
415.0,1313.0,1364.0,637.0,2401.0,13249.0,188.995,"NoNose,NoBody2",5_35
417.0,1318.0,1370.0,733.0,2399.0,13295.0,189.492,"NoNose,NoBody2",5_35
398.0,1308.0,1357.0,601.0,2405.0,13053.0,189.995,"NoNose,NoBody2",5_35
439.0,1311.0,1353.0,622.0,2389.0,13207.0,190.504,"NoNose,NoBody2",5_35
415.0,1313.0,1346.0,633.0,2419.0,13248.0,190.992,"NoNose,NoBody2",5_35
409.0,1312.0,1369.0,623.0,2404.0,13236.0,191.49,"NoNose,NoBody2",5_35
448.0,1301.0,1356.0,572.0,2399.0,13324.0,191.996,"NoNose,NoBody2",5_35
432.0,1293.0,1358.0,641.0,2385.0,13254.0,192.503,"NoNose,NoBody2",5_35
312.0,1295.0,1369.0,639.0,2399.0,13223.0,193.001,"NoNose,NoBody2",5_35
421.0,1313.0,1375.0,611.0,2406.0,13230.0,193.491,"NoNose,NoBody2",5_35
428.0,1315.0,1356.0,602.0,2393.0,8612.0,193.997,"NoNose,NoBody2",5_35
417.0,1296.0,1388.0,690.0,2415.0,8735.548076923076,194.495,"NoNose,NoBody2",5_35
397.0,1319.0,1360.0,651.0,2390.0,8512.0,194.994,"NoNose,NoBody2",5_35
463.0,1318.0,1374.0,637.0,2400.0,13195.0,195.501,"NoNose,NoBody2",5_35
436.0,1315.0,1376.0,654.0,2404.0,13297.0,196.002,"NoNose,NoBody2",5_35
402.0,1315.0,1380.0,737.0,2408.0,13269.0,196.498,"NoNose,NoBody2",5_35
385.0,1311.0,1377.0,633.0,2404.0,13218.0,197.005,"NoNose,NoBody2",5_35
396.0,1299.0,1372.0,665.0,2410.0,13202.0,197.494,"NoNose,NoBody2",5_35
429.0,1272.0,1380.0,716.0,2408.0,13256.0,198.002,"NoNose,NoBody2",5_35
448.0,1294.0,1367.0,612.0,2407.0,13169.0,198.639,"NoNose,NoBody2",5_35
373.0,1300.0,1359.0,646.0,2406.0,13089.0,199.002,"NoNose,NoBody2",5_35
427.0,1316.0,1373.0,646.0,2405.0,13248.0,199.496,"NoNose,NoBody2",5_35
307.0,1314.0,1368.0,632.0,2411.0,13278.0,200.001,"NoNose,NoBody2",5_35
487.0,1339.0,1389.0,592.0,2412.0,13290.0,200.498,"NoNose,NoBody2",5_35
459.0,1320.0,1370.0,621.0,2399.0,13204.0,200.998,"NoNose,NoBody2",5_35
280.0,1314.0,1373.0,630.0,2413.0,13269.0,201.496,"NoNose,NoBody2",5_35
448.0,1338.0,1360.0,559.0,2396.0,13149.0,201.99,"NoNose,NoBody2",5_35
447.0,1326.0,1384.0,606.0,2398.0,13179.0,202.533,"NoNose,NoBody2",5_35
458.0,1291.0,1376.0,690.0,2405.0,13332.0,203.006,"NoNose,NoBody2",5_35
422.0,1311.0,1378.0,669.0,2399.0,13022.0,203.489,"NoNose,NoBody2",5_35
370.0,1300.0,1387.0,631.0,2395.0,13204.0,204.005,"NoNose,NoBody2",5_35
440.0,1315.0,1387.0,680.0,2418.0,13262.0,204.51,"NoNose,NoBody2",5_35
435.0,1308.0,1387.0,670.0,2404.0,13151.0,205.278,"NoNose,NoBody2",5_35
430.0,1303.0,1381.0,728.0,2411.0,13350.0,205.511,"NoNose,NoBody2",5_35
364.0,1309.0,1368.0,645.0,2407.0,13178.0,206.01,"NoNose,NoBody2",5_35
459.0,1312.0,1380.0,603.0,2405.0,8497.172093023255,206.496,"NoNose,NoBody2",5_35
360.0,1315.0,1377.0,627.0,2408.0,8427.0,207.007,"NoNose,NoBody2",5_35
420.0,1329.0,1365.0,635.0,2408.0,8444.0,207.503,"NoNose,NoBody2",5_35
378.0,1342.0,1365.0,648.0,2409.0,8503.0,207.993,"NoNose,NoBody2",5_35
425.0,1324.0,1377.0,502.0,2405.0,8352.0,208.639,"NoNose,NoBody2",5_35
471.0,1319.0,1369.0,589.0,2389.0,8405.0,209.001,"NoNose,NoBody2",5_35
437.0,1301.0,1366.0,646.0,2392.0,8461.0,209.49,"NoNose,NoBody2",5_35
453.0,1325.0,1366.0,649.0,2406.0,8553.0,209.995,"NoNose,NoBody2",5_35
438.0,1301.0,1365.0,641.0,2385.0,8536.0,210.49,"NoNose,NoBody2",5_35
437.0,1312.0,1360.0,652.0,2393.0,8557.0,211.011,"NoNose,NoBody2",5_35
429.0,1292.0,1382.0,559.0,2404.0,13498.0,211.5,"NoNose,NoBody2",5_35
443.0,1307.0,1371.0,634.0,2400.0,13220.0,211.993,"NoNose,NoBody2",5_35
481.0,1311.0,1357.0,457.0,2395.0,13032.0,212.493,"NoNose,NoBody2",5_35
279.0,1286.0,1368.0,618.0,2405.0,13171.0,213.003,"NoNose,NoBody2",5_35
